Temps;Distance (mm);Masse (g);K (raideur du ressort);Fluide d'amortissement;Degré d'ouverture;Date d'éxperience;Nom d'utilisateur;Numéro de l'essai
7.403819561004639;338;;;;;;;
7.411253929138184;324;;;;;;;
7.424678802490234;322;;;;;;;
7.432568788528442;302;;;;;;;
7.444794178009033;308;;;;;;;
7.452979564666748;306;;;;;;;
7.465195178985596;304;;;;;;;
7.473467826843262;294;;;;;;;
7.485721826553345;286;;;;;;;
7.493767023086548;282;;;;;;;
7.506261348724365;266;;;;;;;
7.514867544174194;266;;;;;;;
7.522891044616699;262;;;;;;;
7.5342323780059814;254;;;;;;;
7.541046619415283;246;;;;;;;
7.555356502532959;232;;;;;;;
7.560974836349487;226;;;;;;;
7.574906349182129;218;;;;;;;
7.583321809768677;210;;;;;;;
7.595608949661255;206;;;;;;;
7.6036059856414795;200;;;;;;;
7.615983963012695;194;;;;;;;
7.624039173126221;182;;;;;;;
7.6376261711120605;180;;;;;;;
7.645484685897827;170;;;;;;;
7.657800674438477;172;;;;;;;
7.665819883346558;166;;;;;;;
7.673421144485474;158;;;;;;;
7.686701536178589;158;;;;;;;
7.694643259048462;150;;;;;;;
