"x Ressort 40N.m-1 (mm)","x Ressort 50N.m-1 (mm)","x Ressort 100N.m-1 (mm)","Temps (s)"
10.467529296875,12.638723850250244,17.70484447479248,4.059999999999958
10.434818267822266,12.634634971618652,17.623066902160645,4.069999999999958
10.451173782348633,12.646901607513428,17.25097894668579,4.079999999999957
10.447084903717041,12.659168243408203,17.623066902160645,4.089999999999957
10.463440418243408,12.270724773406982,17.63533353805542,4.099999999999957
10.455262660980225,12.299346923828125,17.631244659423828,4.109999999999957
10.447084903717041,12.299346923828125,17.463600635528564,4.119999999999957
10.447084903717041,12.28708028793335,17.357289791107178,4.129999999999956
10.434818267822266,12.274813652038574,16.801202297210693,4.139999999999956
10.447084903717041,12.274813652038574,17.618978023529053,4.149999999999956
10.447084903717041,11.849570274353027,17.61080026626587,4.159999999999956
10.447084903717041,11.865925788879395,17.61488914489746,4.1699999999999555
10.447084903717041,11.85365915298462,17.627155780792236,4.179999999999955
10.451173782348633,11.85365915298462,17.61488914489746,4.189999999999955
10.467529296875,11.865925788879395,17.921555042266846,4.199999999999955
10.721039772033691,11.874103546142578,17.623066902160645,4.209999999999955
10.467529296875,11.906814575195312,17.618978023529053,4.2199999999999545
10.475707054138184,11.849570274353027,17.61488914489746,4.229999999999954
10.459351539611816,11.874103546142578,17.643511295318604,4.239999999999954
10.455262660980225,11.845481395721436,17.63942241668701,4.249999999999954
10.471618175506592,11.886370182037354,17.708933353424072,4.259999999999954
10.455262660980225,11.87819242477417,17.61080026626587,4.269999999999953
10.65152883529663,11.861836910247803,17.627155780792236,4.279999999999953
10.455262660980225,11.874103546142578,17.61488914489746,4.289999999999953
10.463440418243408,11.894547939300537,17.713022232055664,4.299999999999953
10.361218452453613,11.874103546142578,17.618978023529053,4.3099999999999525
10.434818267822266,12.180769443511963,17.676222324371338,4.319999999999952
10.451173782348633,11.865925788879395,17.63942241668701,4.329999999999952
10.447084903717041,12.0621919631958,17.61488914489746,4.339999999999952
10.467529296875,11.857748031616211,17.623066902160645,4.349999999999952
10.44299602508545,11.870014667510986,17.651689052581787,4.3599999999999515
10.434818267822266,11.886370182037354,17.618978023529053,4.369999999999951
10.17313003540039,11.857748031616211,17.61488914489746,4.379999999999951
10.447084903717041,11.87819242477417,17.59035587310791,4.389999999999951
10.447084903717041,11.886370182037354,17.623066902160645,4.399999999999951
10.455262660980225,11.85365915298462,17.623066902160645,4.40999999999995
10.438907146453857,11.71872615814209,17.63533353805542,4.41999999999995
10.451173782348633,11.865925788879395,17.623066902160645,4.42999999999995
10.430729389190674,11.87819242477417,17.623066902160645,4.43999999999995
10.451173782348633,11.857748031616211,17.606711387634277,4.4499999999999496
10.455262660980225,11.74325942993164,17.61080026626587,4.459999999999949
10.451173782348633,11.87819242477417,17.443156242370605,4.469999999999949
10.434818267822266,12.278902530670166,17.606711387634277,4.479999999999949
10.054552555084229,12.3116135597229,17.623066902160645,4.489999999999949
10.430729389190674,11.865925788879395,17.631244659423828,4.4999999999999485
10.471618175506592,12.3116135597229,17.627155780792236,4.509999999999948
10.430729389190674,12.103080749511719,17.61488914489746,4.519999999999948
10.455262660980225,12.291169166564941,17.892932891845703,4.529999999999948
10.447084903717041,12.303435802459717,17.59035587310791,4.539999999999948
10.459351539611816,12.299346923828125,17.623066902160645,4.549999999999947
10.438907146453857,12.299346923828125,17.61080026626587,4.559999999999947
10.463440418243408,12.291169166564941,17.61080026626587,4.569999999999947
10.451173782348633,12.278902530670166,17.61488914489746,4.579999999999947
10.44299602508545,12.28708028793335,17.802977561950684,4.589999999999947
10.471618175506592,12.278902530670166,17.618978023529053,4.599999999999946
10.455262660980225,12.270724773406982,17.623066902160645,4.609999999999946
10.426640510559082,12.291169166564941,17.631244659423828,4.619999999999946
10.455262660980225,12.299346923828125,17.692577838897705,4.629999999999946
10.455262660980225,12.274813652038574,17.623066902160645,4.6399999999999455
10.455262660980225,12.274813652038574,17.631244659423828,4.649999999999945
10.430729389190674,12.274813652038574,17.61080026626587,4.659999999999945
10.455262660980225,12.295258045196533,17.643511295318604,4.669999999999945
10.467529296875,12.24210262298584,17.602622509002686,4.679999999999945
10.434818267822266,12.291169166564941,17.643511295318604,4.689999999999944
10.44299602508545,12.319791316986084,17.602622509002686,4.699999999999944
9.940063953399658,12.299346923828125,17.618978023529053,4.709999999999944
10.447084903717041,12.282991409301758,17.623066902160645,4.719999999999944
10.451173782348633,12.274813652038574,17.627155780792236,4.729999999999944
10.451173782348633,12.315702438354492,17.627155780792236,4.739999999999943
10.451173782348633,12.282991409301758,17.332756519317627,4.749999999999943
10.471618175506592,12.28708028793335,17.61080026626587,4.759999999999943
10.471618175506592,12.299346923828125,17.631244659423828,4.769999999999943
10.479795932769775,12.291169166564941,17.618978023529053,4.7799999999999425
10.451173782348633,12.274813652038574,17.63942241668701,4.789999999999942
10.463440418243408,12.274813652038574,17.627155780792236,4.799999999999942
10.451173782348633,12.291169166564941,17.618978023529053,4.809999999999942
10.271263122558594,12.552857398986816,17.631244659423828,4.819999999999942
10.455262660980225,12.295258045196533,17.61080026626587,4.8299999999999415
10.479795932769775,12.295258045196533,17.623066902160645,4.839999999999941
10.463440418243408,12.303435802459717,17.627155780792236,4.849999999999941
10.434818267822266,12.282991409301758,17.627155780792236,4.859999999999941
10.516595840454102,11.85365915298462,17.61488914489746,4.869999999999941
10.467529296875,12.278902530670166,17.623066902160645,4.87999999999994
10.459351539611816,12.299346923828125,17.623066902160645,4.88999999999994
10.44299602508545,12.405657768249512,17.63533353805542,4.89999999999994
10.459351539611816,11.980414390563965,17.471778392791748,4.90999999999994
10.455262660980225,11.85365915298462,17.61080026626587,4.9199999999999395
10.438907146453857,11.870014667510986,17.606711387634277,4.929999999999939
10.590195655822754,12.282991409301758,17.631244659423828,4.939999999999939
10.459351539611816,11.882281303405762,17.63533353805542,4.949999999999939
10.447084903717041,12.303435802459717,17.61488914489746,4.959999999999939
10.459351539611816,12.282991409301758,17.721199989318848,4.9699999999999385
10.451173782348633,12.000858783721924,17.623066902160645,4.979999999999938
10.451173782348633,11.874103546142578,17.61080026626587,4.989999999999938
10.463440418243408,12.282991409301758,17.618978023529053,4.999999999999938
10.434818267822266,11.857748031616211,17.81524419784546,5.009999999999938
